date,ticker,1MTH_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF
2024-03-06,V US Equity,,18.8429,18.8447
2024-03-07,V US Equity,,19.3132,19.1987
2024-03-08,V US Equity,,18.8543,18.995
2024-03-11,V US Equity,,18.8698,19.1389
2024-03-12,V US Equity,,18.2723,18.7259
2024-03-13,V US Equity,,18.0891,18.5869
2024-03-14,V US Equity,,18.3628,19.0615
2024-03-15,V US Equity,,18.4022,18.8758
2024-03-18,V US Equity,,18.1722,18.7641
2024-03-19,V US Equity,,17.8929,18.6157
2024-03-20,V US Equity,,17.518,18.2745
2024-03-21,V US Equity,,18.0812,18.3138
2024-03-22,V US Equity,,18.4048,18.9454
2024-03-25,V US Equity,,18.662,19.0983
2024-03-26,V US Equity,,18.6687,19.1113
2024-03-27,V US Equity,,18.1377,18.6887
2024-03-28,V US Equity,,17.8951,18.6345
2024-04-01,V US Equity,,18.121,18.7369
2024-04-02,V US Equity,,18.3286,18.7846
2024-04-03,V US Equity,,18.7286,19.1305
2024-04-04,V US Equity,,19.4103,19.7209
2024-04-05,V US Equity,,18.8486,19.5453
2024-04-08,V US Equity,,18.79,19.412
2024-04-09,V US Equity,,18.7859,19.1265
2024-04-10,V US Equity,,19.0053,19.4179
2024-04-11,V US Equity,,19.1906,19.2383
2024-04-12,V US Equity,,20.122,20.0948
2024-04-15,V US Equity,,20.556,20.4703
2024-04-16,V US Equity,,20.1808,20.2644
2024-04-17,V US Equity,,19.7767,20.2086
2024-04-18,V US Equity,,19.9727,20.0714
2024-04-19,V US Equity,,19.7749,20.2695
2024-04-22,V US Equity,,18.992,19.8634
2024-04-23,V US Equity,,19.0392,19.6614
2024-04-24,V US Equity,,17.5004,18.8797
2024-04-25,V US Equity,,17.632,19.0939
2024-04-26,V US Equity,,16.8368,18.7192
2024-04-29,V US Equity,,17.0068,18.7436
2024-04-30,V US Equity,,17.5179,18.9729
2024-05-01,V US Equity,,17.6663,19.0243
2024-05-02,V US Equity,,17.3361,18.7753
2024-05-03,V US Equity,,16.8529,18.5524
2024-05-06,V US Equity,,16.4498,18.2208
2024-05-07,V US Equity,,16.402,18.1116
2024-05-08,V US Equity,,16.176,17.9406
2024-05-09,V US Equity,,15.8946,17.607
2024-05-10,V US Equity,,15.7589,17.6439
2024-05-13,V US Equity,,15.7258,17.5331
2024-05-14,V US Equity,,16.0138,17.7132
2024-05-15,V US Equity,,15.7753,17.5668
2024-05-16,V US Equity,,16.0437,17.7055
2024-05-17,V US Equity,,15.8469,17.723
2024-05-20,V US Equity,,15.7093,17.5247
2024-05-21,V US Equity,,15.9545,17.5504
2024-05-22,V US Equity,,16.2219,17.9791
2024-05-23,V US Equity,,16.4134,18.1941
2024-05-24,V US Equity,,15.9002,18.1016
2024-05-28,V US Equity,,16.7908,18.471
2024-05-29,V US Equity,,16.9661,18.2794
2024-05-30,V US Equity,,17.1296,18.5007
2024-05-31,V US Equity,,16.8681,18.0832
2024-06-03,V US Equity,,17.1842,18.4494
2024-06-04,V US Equity,,16.9999,18.2543
2024-06-05,V US Equity,,16.6461,17.938
2024-06-06,V US Equity,,16.9059,18.2359
2024-06-07,V US Equity,,16.7094,18.1638
2024-06-10,V US Equity,,16.946,18.2467
2024-06-11,V US Equity,,17.0272,18.2713
2024-06-12,V US Equity,,17.2066,18.4775
2024-06-13,V US Equity,,17.3324,18.4518
2024-06-14,V US Equity,,17.5948,18.6574
2024-06-17,V US Equity,,17.6428,18.5565
2024-06-18,V US Equity,,17.2062,18.1897
2024-06-20,V US Equity,,17.5266,18.4462
2024-06-21,V US Equity,,17.1194,17.9566
2024-06-24,V US Equity,,17.6373,18.6747
2024-06-25,V US Equity,,17.2159,18.3682
2024-06-26,V US Equity,,17.0537,18.0336
2024-06-27,V US Equity,,17.6189,18.7849
2024-06-28,V US Equity,,18.7806,19.5547
2024-07-01,V US Equity,,18.1106,19.0836
2024-07-02,V US Equity,,17.8472,18.7349
2024-07-03,V US Equity,,17.89,18.6729
2024-07-05,V US Equity,,17.8829,18.6108
2024-07-08,V US Equity,,18.1362,18.8991
2024-07-09,V US Equity,,18.063,18.8789
2024-07-10,V US Equity,,18.5501,19.3152
2024-07-11,V US Equity,,18.4276,19.2076
2024-07-12,V US Equity,,18.1198,18.9636
2024-07-15,V US Equity,,18.0893,19.1069
2024-07-16,V US Equity,,18.2926,18.8384
2024-07-17,V US Equity,,19.0789,19.1504
2024-07-18,V US Equity,,19.4982,19.3965
2024-07-19,V US Equity,,19.9139,20.0928
2024-07-22,V US Equity,,19.0142,19.253
2024-07-23,V US Equity,,19.7218,19.6438
2024-07-24,V US Equity,,19.3239,20.3352
2024-07-25,V US Equity,,19.7193,20.6343
2024-07-26,V US Equity,,19.0523,20.1624
2024-07-29,V US Equity,,19.2027,20.0518
2024-07-30,V US Equity,,19.4218,20.0351
2024-07-31,V US Equity,,18.9191,19.7773
2024-08-01,V US Equity,,19.6988,20.4515
2024-08-02,V US Equity,,22.0617,21.9783
2024-08-05,V US Equity,,27.3138,25.6534
2024-08-06,V US Equity,,23.554,23.103
2024-08-07,V US Equity,,24.6353,23.5924
2024-08-08,V US Equity,,23.1084,22.6914
2024-08-09,V US Equity,,21.8813,21.8182
2024-08-12,V US Equity,,21.7468,20.924
2024-08-13,V US Equity,,21.0928,20.7916
2024-08-14,V US Equity,,20.1422,19.8103
2024-08-15,V US Equity,,19.4605,19.5579
2024-08-16,V US Equity,,19.1215,19.3665
2024-08-19,V US Equity,,18.5919,19.0174
2024-08-20,V US Equity,,18.8558,19.6229
2024-08-21,V US Equity,,19.4215,19.6234
2024-08-22,V US Equity,,20.0859,19.9783
2024-08-23,V US Equity,,19.5168,20.0606
2024-08-26,V US Equity,,19.5175,19.8675
2024-08-27,V US Equity,,19.5968,19.6982
2024-08-28,V US Equity,,20.1603,20.1653
2024-08-29,V US Equity,,19.8835,19.9622
2024-08-30,V US Equity,,19.4998,19.6844
2024-09-03,V US Equity,,20.8473,20.5577
2024-09-04,V US Equity,,20.8928,20.8321
2024-09-05,V US Equity,,20.795,20.5997
2024-09-06,V US Equity,,21.2353,21.1424
2024-09-09,V US Equity,,20.7087,20.8565
2024-09-10,V US Equity,,20.5279,20.5661
2024-09-11,V US Equity,,20.3438,20.3468
2024-09-12,V US Equity,,20.1976,20.2108
2024-09-13,V US Equity,,19.7221,19.7027
2024-09-16,V US Equity,,19.6943,19.7552
2024-09-17,V US Equity,,19.8883,20.0057
2024-09-18,V US Equity,,19.4623,19.2731
2024-09-19,V US Equity,,19.4186,19.6064
2024-09-20,V US Equity,,18.8866,19.8385
2024-09-23,V US Equity,,18.8287,19.4403
2024-09-24,V US Equity,,19.8516,20.2826
2024-09-25,V US Equity,,20.064,20.3012
2024-09-26,V US Equity,,20.1663,20.4965
2024-09-27,V US Equity,,20.1275,20.3532
2024-09-30,V US Equity,,19.9878,20.3048
2024-10-01,V US Equity,,19.9467,20.3345
2024-10-02,V US Equity,,20.2264,20.5908
2024-10-03,V US Equity,,20.6686,21.0327
2024-10-04,V US Equity,,19.8495,20.1661
2024-10-07,V US Equity,,20.3829,20.8575
2024-10-08,V US Equity,,19.964,20.4917
2024-10-09,V US Equity,,19.7645,20.4386
2024-10-10,V US Equity,,19.9994,20.2844
2024-10-11,V US Equity,,19.9325,20.1322
2024-10-14,V US Equity,,19.667,20.2508
2024-10-15,V US Equity,,19.9876,20.2528
2024-10-16,V US Equity,,19.8374,20.3433
2024-10-17,V US Equity,,19.8147,20.3479
2024-10-18,V US Equity,,19.2821,20.009
2024-10-21,V US Equity,,19.5821,19.9484
2024-10-22,V US Equity,,19.9747,20.202
2024-10-23,V US Equity,,20.5708,20.5812
2024-10-24,V US Equity,,20.6535,20.8693
2024-10-25,V US Equity,,20.7666,20.7863
2024-10-28,V US Equity,,20.5739,20.7125
2024-10-29,V US Equity,,20.4524,20.4344
2024-10-30,V US Equity,,18.6947,19.2846
2024-10-31,V US Equity,,20.0115,20.4557
2024-11-01,V US Equity,,20.0436,20.4301
2024-11-04,V US Equity,,20.0076,20.4013
2024-11-05,V US Equity,,19.6293,20.1458
2024-11-06,V US Equity,,17.9504,18.8497
2024-11-07,V US Equity,,17.6566,18.782
2024-11-08,V US Equity,,17.5641,18.6043
2024-11-11,V US Equity,,17.8781,19.0142
2024-11-12,V US Equity,,18.173,19.2608
2024-11-13,V US Equity,,18.2412,18.7417
2024-11-14,V US Equity,,18.3395,19.1289
2024-11-15,V US Equity,,18.9179,19.3508
2024-11-18,V US Equity,,18.1303,19.1607
2024-11-19,V US Equity,,18.3333,19.1963
2024-11-20,V US Equity,,19.0376,19.6654
2024-11-21,V US Equity,,19.1885,19.6668
2024-11-22,V US Equity,,18.7913,19.2054
2024-11-25,V US Equity,,18.8069,19.2953
2024-11-26,V US Equity,,18.7503,19.2448
2024-11-27,V US Equity,,19.1039,19.3689
2024-11-29,V US Equity,,18.5692,18.8358
2024-12-02,V US Equity,,18.8615,19.2249
2024-12-03,V US Equity,,18.9929,19.3182
2024-12-04,V US Equity,,19.1673,19.4486
2024-12-05,V US Equity,,19.2759,19.3625
2024-12-06,V US Equity,,19.4507,19.5738
2024-12-09,V US Equity,,19.7452,19.4846
2024-12-10,V US Equity,,19.766,19.7985
2024-12-11,V US Equity,,19.9419,19.6642
2024-12-12,V US Equity,,20.0112,19.6716
2024-12-13,V US Equity,,20.1477,19.6528
2024-12-16,V US Equity,,20.1497,19.8835
2024-12-17,V US Equity,,20.341,19.8661
2024-12-18,V US Equity,,21.7471,21.0305
2024-12-19,V US Equity,,22.1822,21.2789
2024-12-20,V US Equity,,21.0389,20.7357
2024-12-23,V US Equity,,20.321,20.5756
2024-12-24,V US Equity,,19.9135,20.0923
2024-12-26,V US Equity,,19.7242,20.034
2024-12-27,V US Equity,,20.0816,20.1271
2024-12-30,V US Equity,,20.1331,20.287
2024-12-31,V US Equity,,20.266,20.3212
2025-01-02,V US Equity,,20.6279,20.5989
2025-01-03,V US Equity,,19.985,20.306
2025-01-06,V US Equity,,20.2912,20.2218
2025-01-07,V US Equity,,20.6529,20.4538
2025-01-08,V US Equity,,20.6949,20.5201
2025-01-10,V US Equity,,21.2815,20.9951
2025-01-13,V US Equity,,21.4359,21.1406
2025-01-14,V US Equity,,20.8277,20.6574
2025-01-15,V US Equity,,19.709,19.8135
2025-01-16,V US Equity,,19.5625,19.5932
2025-01-17,V US Equity,,19.1764,19.0565
2025-01-21,V US Equity,,18.6358,18.694
2025-01-22,V US Equity,,18.7943,19.0604
2025-01-23,V US Equity,,19.2039,18.9669
2025-01-24,V US Equity,,18.917,18.7105
2025-01-27,V US Equity,,19.6064,19.3562
2025-01-28,V US Equity,,19.9411,19.7196
2025-01-29,V US Equity,,19.5389,19.4094
2025-01-30,V US Equity,,20.414,19.8778
2025-01-31,V US Equity,,18.7657,19.0385
2025-02-03,V US Equity,,18.899,19.4827
2025-02-04,V US Equity,,18.7997,18.9842
2025-02-05,V US Equity,,18.1801,18.8645
2025-02-06,V US Equity,,17.8894,18.6372
2025-02-07,V US Equity,,18.2817,18.8029
2025-02-10,V US Equity,,18.1745,18.6896
2025-02-11,V US Equity,,18.2254,18.9105
2025-02-12,V US Equity,,18.7519,19.2978
2025-02-13,V US Equity,,18.3022,18.8975
2025-02-14,V US Equity,,18.4975,18.6009
2025-02-18,V US Equity,,18.3012,19.1416
2025-02-19,V US Equity,,18.507,19.1385
2025-02-20,V US Equity,,18.9779,19.4663
2025-02-21,V US Equity,,19.0278,19.0375
2025-02-24,V US Equity,,19.3109,19.5116
2025-02-25,V US Equity,,19.8917,19.8576
2025-02-26,V US Equity,,19.9623,20.0446
2025-02-27,V US Equity,,20.8676,20.714
2025-02-28,V US Equity,,20.8541,20.6465
2025-03-03,V US Equity,,21.6681,21.3908
2025-03-04,V US Equity,,22.3769,21.8439
2025-03-05,V US Equity,,21.9351,21.5171
2025-03-06,V US Equity,,22.964,22.2545
2025-03-07,V US Equity,,22.7289,22.2636
2025-03-10,V US Equity,,24.6603,23.6093
2025-03-11,V US Equity,,25.0346,23.9908
2025-03-12,V US Equity,,23.9755,23.0313
2025-03-13,V US Equity,,25.0386,23.876
2025-03-14,V US Equity,,23.4032,22.528
2025-03-17,V US Equity,,22.151,21.8275
2025-03-18,V US Equity,,22.3756,22.1161
2025-03-19,V US Equity,,21.4468,21.3467
2025-03-20,V US Equity,,21.361,21.6923
2025-03-21,V US Equity,,20.9069,21.4139
2025-03-24,V US Equity,,20.7862,20.7649
2025-03-25,V US Equity,,20.3936,21.1262
2025-03-26,V US Equity,,20.6938,21.1296
2025-03-27,V US Equity,,21.3896,21.4659
2025-03-28,V US Equity,,22.8947,22.9177
2025-03-31,V US Equity,,23.2453,23.0576
2025-04-01,V US Equity,,23.5772,23.2353
2025-04-02,V US Equity,,23.017,22.9488
2025-04-03,V US Equity,,27.1231,25.5639
2025-04-04,V US Equity,,35.1697,30.9216
2025-04-07,V US Equity,,37.4881,32.7652
2025-04-08,V US Equity,,39.765,33.833
2025-04-09,V US Equity,,28.1406,26.2052
2025-04-10,V US Equity,,35.3255,31.2437
2025-04-11,V US Equity,,31.5787,28.9912
2025-04-14,V US Equity,,28.0806,27.233
2025-04-15,V US Equity,,27.158,26.1186
2025-04-16,V US Equity,,29.3431,27.784
2025-04-17,V US Equity,,28.4929,27.5619
2025-04-21,V US Equity,,30.7572,29.566
2025-04-22,V US Equity,,29.0712,28.2556
2025-04-23,V US Equity,,28.563,27.4667
2025-04-24,V US Equity,,27.2529,26.7855
2025-04-25,V US Equity,,26.9425,26.477
2025-04-28,V US Equity,,26.3858,26.0427
2025-04-29,V US Equity,,25.4837,25.591
2025-04-30,V US Equity,,24.3082,24.944
2025-05-01,V US Equity,,23.8043,24.4707
2025-05-02,V US Equity,,23.3297,23.9793
2025-05-05,V US Equity,,23.2235,23.7425
2025-05-06,V US Equity,,24.0661,24.4346
2025-05-07,V US Equity,,23.7146,23.9268
2025-05-08,V US Equity,,23.2487,23.6329
2025-05-09,V US Equity,,23.1823,23.6396
2025-05-12,V US Equity,,21.1444,22.2167
2025-05-13,V US Equity,,20.228,21.3775
2025-05-14,V US Equity,,21.2069,21.9353
2025-05-15,V US Equity,,21.0655,21.8461
2025-05-16,V US Equity,,21.0122,21.793
2025-05-19,V US Equity,,20.8072,21.8404
2025-05-20,V US Equity,,21.4671,22.2073
2025-05-21,V US Equity,,23.5191,23.4437
2025-05-22,V US Equity,,23.1361,23.2459
2025-05-23,V US Equity,,24.1187,24.5541
2025-05-27,V US Equity,,22.3528,23.4153
2025-05-28,V US Equity,,22.4719,23.1731
2025-05-29,V US Equity,,22.4892,23.0924
2025-05-30,V US Equity,,22.3996,23.0708
2025-06-02,V US Equity,,21.8694,22.57
2025-06-03,V US Equity,,21.8032,22.6
2025-06-04,V US Equity,,21.7782,22.3588
2025-06-05,V US Equity,,21.9331,22.5161
2025-06-06,V US Equity,,21.3405,22.4646
2025-06-09,V US Equity,,21.2383,21.9887
2025-06-10,V US Equity,,21.2538,21.9385
2025-06-11,V US Equity,,21.3067,21.8109
2025-06-12,V US Equity,,21.6116,22.0893
2025-06-13,V US Equity,,24.5376,24.1924
2025-06-16,V US Equity,,22.5165,22.7561
2025-06-17,V US Equity,,23.2696,23.1961
2025-06-18,V US Equity,,26.7167,25.8226
2025-06-20,V US Equity,,25.3204,25.5642
2025-06-23,V US Equity,,24.1171,24.4339
2025-06-24,V US Equity,,22.2415,23.0848
2025-06-25,V US Equity,,23.2835,23.3674
2025-06-26,V US Equity,,23.3867,23.5857
2025-06-27,V US Equity,,23.2741,23.4932
2025-06-30,V US Equity,,22.3785,22.9397
2025-07-01,V US Equity,,22.448,23.0121
2025-07-02,V US Equity,,22.2557,22.584
2025-07-03,V US Equity,,21.9925,22.3666
2025-07-07,V US Equity,,22.6567,23.026
2025-07-08,V US Equity,,22.7839,23.2688
2025-07-09,V US Equity,,21.9625,22.5162
2025-07-10,V US Equity,,22.1347,22.8613
2025-07-11,V US Equity,,23.1615,23.1382
2025-07-14,V US Equity,,22.6596,23.1208
2025-07-15,V US Equity,,23.0758,23.3531
2025-07-16,V US Equity,,22.3659,22.9243
2025-07-17,V US Equity,,22.1856,22.9883
2024-01-02,WMT US Equity,,17.8502,18.0018
2024-01-03,WMT US Equity,,18.2028,18.2635
2024-01-04,WMT US Equity,,18.2641,18.4203
2024-01-05,WMT US Equity,,18.5178,18.5947
2024-01-08,WMT US Equity,,18.1643,18.2075
2024-01-09,WMT US Equity,,17.6834,17.8651
2024-01-10,WMT US Equity,,16.423,17.8705
2024-01-11,WMT US Equity,,16.8939,17.867
2024-01-12,WMT US Equity,,16.8613,17.8653
2024-01-16,WMT US Equity,,17.0196,17.904
2024-01-17,WMT US Equity,,17.16,18.0986
2024-01-18,WMT US Equity,,16.7989,17.553
2024-01-19,WMT US Equity,,16.4856,17.5079
2024-01-22,WMT US Equity,,16.4596,17.3054
2024-01-23,WMT US Equity,,16.2663,17.1309
2024-01-24,WMT US Equity,,17.1512,17.6825
2024-01-25,WMT US Equity,,17.0472,17.4542
2024-01-26,WMT US Equity,,16.9289,16.438
2024-01-29,WMT US Equity,,16.9463,17.1092
2024-01-30,WMT US Equity,,17.5884,17.6096
2024-01-31,WMT US Equity,,18.5809,18.1771
2024-02-01,WMT US Equity,,18.0994,17.8069
2024-02-02,WMT US Equity,,18.0865,17.795
2024-02-05,WMT US Equity,,18.3505,17.8852
2024-02-06,WMT US Equity,,18.07,17.6317
2024-02-07,WMT US Equity,,18.2248,17.7039
2024-02-08,WMT US Equity,,18.4375,17.8306
2024-02-09,WMT US Equity,,18.6505,17.9284
2024-02-12,WMT US Equity,,18.9028,18.3239
2024-02-13,WMT US Equity,,19.4678,18.4387
2024-02-14,WMT US Equity,,19.4968,18.4954
2024-02-15,WMT US Equity,,19.5672,18.2955
2024-02-16,WMT US Equity,,19.4691,18.3698
2024-02-20,WMT US Equity,,17.0642,17.1613
2024-02-21,WMT US Equity,,16.7078,16.8833
2024-02-22,WMT US Equity,,16.6577,16.9219
2024-02-23,WMT US Equity,,16.8117,16.8145
2024-02-26,WMT US Equity,,17.1327,16.8718
2024-02-27,WMT US Equity,,16.5291,16.492
2024-02-28,WMT US Equity,,16.5227,16.4588
2024-02-29,WMT US Equity,,16.8882,16.8691
2024-03-01,WMT US Equity,,16.9455,16.8497
2024-03-04,WMT US Equity,,16.9552,16.8512
2024-03-05,WMT US Equity,,17.5295,17.2489
2024-03-06,WMT US Equity,,17.8409,17.4659
2024-03-07,WMT US Equity,,18.3272,17.6536
2024-03-08,WMT US Equity,,17.5881,17.3552
2024-03-11,WMT US Equity,,17.2373,17.2584
2024-03-12,WMT US Equity,,16.6783,16.8832
2024-03-13,WMT US Equity,,16.9964,17.1375
2024-03-14,WMT US Equity,,17.0188,17.2368
2024-03-15,WMT US Equity,,17.4284,17.4873
2024-03-18,WMT US Equity,,17.0307,17.3822
2024-03-19,WMT US Equity,,16.8711,17.2025
2024-03-20,WMT US Equity,,16.5788,16.9053
2024-03-21,WMT US Equity,,16.6921,16.8786
2024-03-22,WMT US Equity,,17.185,17.5253
2024-03-25,WMT US Equity,,17.22,17.6309
2024-03-26,WMT US Equity,,17.0778,17.6354
2024-03-27,WMT US Equity,,16.6923,17.3884
2024-03-28,WMT US Equity,,16.7285,17.4143
2024-04-01,WMT US Equity,,16.6003,17.3805
2024-04-02,WMT US Equity,,17.2661,17.8813
2024-04-03,WMT US Equity,,17.3885,17.962
2024-04-04,WMT US Equity,,17.9395,18.5569
2024-04-05,WMT US Equity,,17.6664,18.2095
2024-04-08,WMT US Equity,,17.6143,18.079
2024-04-09,WMT US Equity,,17.3495,17.8211
2024-04-10,WMT US Equity,,18.0007,18.3577
2024-04-11,WMT US Equity,,18.2453,18.6659
2024-04-12,WMT US Equity,,18.9277,19.3348
2024-04-15,WMT US Equity,,18.4323,18.8679
2024-04-16,WMT US Equity,,18.4007,19.0417
2024-04-17,WMT US Equity,,18.7718,19.162
2024-04-18,WMT US Equity,,18.9346,19.4637
2024-04-19,WMT US Equity,,18.7751,19.2131
2024-04-22,WMT US Equity,,18.182,18.7385
2024-04-23,WMT US Equity,,18.3872,18.7818
2024-04-24,WMT US Equity,,17.9295,18.3505
2024-04-25,WMT US Equity,,18.634,19.0106
2024-04-26,WMT US Equity,,18.7133,19.0095
2024-04-29,WMT US Equity,,18.6252,19.1095
2024-04-30,WMT US Equity,,18.6765,19.217
2024-05-01,WMT US Equity,,19.1483,19.4454
2024-05-02,WMT US Equity,,19.0004,19.2991
2024-05-03,WMT US Equity,,18.4584,18.9279
2024-05-06,WMT US Equity,,18.8095,19.1184
2024-05-07,WMT US Equity,,18.7591,19.0553
2024-05-08,WMT US Equity,,18.9618,19.1872
2024-05-09,WMT US Equity,,19.1752,19.2366
2024-05-10,WMT US Equity,,18.4581,18.7168
2024-05-13,WMT US Equity,,18.5825,18.7211
2024-05-14,WMT US Equity,,18.254,18.4286
2024-05-15,WMT US Equity,,18.09,19.0259
2024-05-16,WMT US Equity,,16.6605,17.196
2024-05-17,WMT US Equity,,16.1674,17.1014
2024-05-20,WMT US Equity,,16.2895,17.2131
2024-05-21,WMT US Equity,,16.5372,17.3986
2024-05-22,WMT US Equity,,16.8155,17.6326
2024-05-23,WMT US Equity,,17.0292,17.6432
2024-05-24,WMT US Equity,,16.5308,17.7759
2024-05-28,WMT US Equity,,16.874,17.892
2024-05-29,WMT US Equity,,16.7654,17.7375
2024-05-30,WMT US Equity,,16.9884,17.909
2024-05-31,WMT US Equity,,16.4012,17.4989
2024-06-03,WMT US Equity,,16.7166,17.6977
2024-06-04,WMT US Equity,,16.6676,17.6426
2024-06-05,WMT US Equity,,16.9047,17.6754
2024-06-06,WMT US Equity,,17.0972,17.9848
2024-06-07,WMT US Equity,,17.2062,17.9274
2024-06-10,WMT US Equity,,16.7,17.937
2024-06-11,WMT US Equity,,17.4641,18.2045
2024-06-12,WMT US Equity,,16.9989,17.9028
2024-06-13,WMT US Equity,,17.0087,18.1777
2024-06-14,WMT US Equity,,17.2887,18.3455
2024-06-17,WMT US Equity,,17.5385,18.551
2024-06-18,WMT US Equity,,17.6055,18.6861
2024-06-20,WMT US Equity,,17.5647,18.809
2024-06-21,WMT US Equity,,17.5859,18.8499
2024-06-24,WMT US Equity,,17.2703,18.3203
2024-06-25,WMT US Equity,,17.9505,18.3146
2024-06-26,WMT US Equity,,17.6162,18.5571
2024-06-27,WMT US Equity,,18.2229,18.8649
2024-06-28,WMT US Equity,,18.1347,18.735
2024-07-01,WMT US Equity,,18.3349,18.6349
2024-07-02,WMT US Equity,,18.0198,18.3274
2024-07-03,WMT US Equity,,18.2499,18.5124
2024-07-05,WMT US Equity,,18.2688,18.2819
2024-07-08,WMT US Equity,,18.5649,18.5481
2024-07-09,WMT US Equity,,18.5186,18.5156
2024-07-10,WMT US Equity,,19.2325,19.1009
2024-07-11,WMT US Equity,,19.2207,18.9447
2024-07-12,WMT US Equity,,19.3104,19.0832
2024-07-15,WMT US Equity,,19.3272,19.0352
2024-07-16,WMT US Equity,,12.6693,18.8384
2024-07-17,WMT US Equity,,18.2867,18.8101
2024-07-18,WMT US Equity,,19.1159,19.4643
2024-07-19,WMT US Equity,,18.8337,19.9651
2024-07-22,WMT US Equity,,18.907,19.5242
2024-07-23,WMT US Equity,,18.6873,19.3814
2024-07-24,WMT US Equity,,19.4832,19.6819
2024-07-25,WMT US Equity,,19.8897,19.9639
2024-07-26,WMT US Equity,,19.4451,19.7936
2024-07-29,WMT US Equity,,19.5756,19.651
2024-07-30,WMT US Equity,,19.9039,19.6214
2024-07-31,WMT US Equity,,19.9039,19.3249
2024-08-01,WMT US Equity,,20.778,20.508
2024-08-02,WMT US Equity,,22.4673,21.7019
2024-08-05,WMT US Equity,,25.7326,24.2729
2024-08-06,WMT US Equity,,23.6549,22.8883
2024-08-07,WMT US Equity,,24.6886,23.4669
2024-08-08,WMT US Equity,,23.8069,22.9295
2024-08-09,WMT US Equity,,23.0144,22.4619
2024-08-12,WMT US Equity,,22.7394,22.1259
2024-08-13,WMT US Equity,,23.4324,22.5777
2024-08-14,WMT US Equity,,22.9154,22.0531
2024-08-15,WMT US Equity,,15.2603,18.1268
2024-08-16,WMT US Equity,,15.9048,18.49
2024-08-19,WMT US Equity,,15.6524,18.2575
2024-08-20,WMT US Equity,,15.6529,18.157
2024-08-21,WMT US Equity,,16.428,18.8498
2024-08-22,WMT US Equity,,17.1443,19.3872
2024-08-23,WMT US Equity,,16.2873,18.6497
2024-08-26,WMT US Equity,,16.866,19.1779
2024-08-27,WMT US Equity,,17.461,19.0179
2024-08-28,WMT US Equity,,17.3698,19.1326
2024-08-29,WMT US Equity,,17.5815,19.1814
2024-08-30,WMT US Equity,,17.3707,19.0277
2024-09-03,WMT US Equity,,18.8778,19.6871
2024-09-04,WMT US Equity,,19.0166,19.8012
2024-09-05,WMT US Equity,,19.3344,20.0777
2024-09-06,WMT US Equity,,19.5951,20.1829
2024-09-09,WMT US Equity,,19.8102,20.2449
2024-09-10,WMT US Equity,,19.8995,19.9257
2024-09-11,WMT US Equity,,19.6295,20.1482
2024-09-12,WMT US Equity,,19.9568,20.2432
2024-09-13,WMT US Equity,,20.3491,20.3295
2024-09-16,WMT US Equity,,20.8179,20.839
2024-09-17,WMT US Equity,,21.1555,20.6229
2024-09-18,WMT US Equity,,20.9867,20.4942
2024-09-19,WMT US Equity,,21.1158,20.8217
2024-09-20,WMT US Equity,,20.7621,20.8357
2024-09-23,WMT US Equity,,20.9502,21.0823
2024-09-24,WMT US Equity,,21.2095,21.2965
2024-09-25,WMT US Equity,,21.6392,21.6713
2024-09-26,WMT US Equity,,21.6572,21.8706
2024-09-27,WMT US Equity,,21.8806,21.9916
2024-09-30,WMT US Equity,,22.2026,22.1874
2024-10-01,WMT US Equity,,22.8031,21.627
2024-10-02,WMT US Equity,,22.9852,22.6301
2024-10-03,WMT US Equity,,23.3885,22.822
2024-10-04,WMT US Equity,,22.8371,22.5487
2024-10-07,WMT US Equity,,23.1959,23.0092
2024-10-08,WMT US Equity,,22.7602,22.633
2024-10-09,WMT US Equity,,22.3283,22.5759
2024-10-10,WMT US Equity,,22.3996,22.5948
2024-10-11,WMT US Equity,,22.5059,20.7914
2024-10-14,WMT US Equity,,22.1093,21.9298
2024-10-15,WMT US Equity,,22.2084,21.815
2024-10-16,WMT US Equity,,22.1444,21.9176
2024-10-17,WMT US Equity,,22.2669,22.3693
2024-10-18,WMT US Equity,,21.9592,22.2211
2024-10-21,WMT US Equity,,22.0154,22.1614
2024-10-22,WMT US Equity,,22.8725,22.2741
2024-10-23,WMT US Equity,,23.7477,23.0363
2024-10-24,WMT US Equity,,24.2164,23.5096
2024-10-25,WMT US Equity,,24.0597,23.271
2024-10-28,WMT US Equity,,23.9572,23.1467
2024-10-29,WMT US Equity,,24.1801,22.9977
2024-10-30,WMT US Equity,,24.6124,23.2908
2024-10-31,WMT US Equity,,25.7445,24.1114
2024-11-01,WMT US Equity,,26.2219,24.4023
2024-11-04,WMT US Equity,,25.9089,24.7235
2024-11-05,WMT US Equity,,25.6738,24.3968
2024-11-06,WMT US Equity,,24.2744,23.3499
2024-11-07,WMT US Equity,,24.5992,23.237
2024-11-08,WMT US Equity,,24.5743,23.0899
2024-11-11,WMT US Equity,,24.533,23.1989
2024-11-12,WMT US Equity,,25.0863,23.8937
2024-11-13,WMT US Equity,,24.7951,23.4805
2024-11-14,WMT US Equity,,25.0201,23.3871
2024-11-15,WMT US Equity,,26.0693,24.506
2024-11-18,WMT US Equity,,26.4305,23.4777
2024-11-19,WMT US Equity,,22.0768,21.5818
